DateTime,Open,High,Low,Close,Volume
20250116 01:00:00.000,1.02989,1.02995,1.02874,1.02889,4283831000
20250116 02:00:00.000,1.02894,1.02930,1.02847,1.02867,3646389000
20250116 03:00:00.000,1.02868,1.02890,1.02845,1.02890,3402719000
20250116 04:00:00.000,1.02889,1.02938,1.02852,1.02869,3536367000
20250116 05:00:00.000,1.02871,1.02871,1.02808,1.02823,2076634000
20250116 06:00:00.000,1.02825,1.02895,1.02822,1.02889,4638500000
20250116 07:00:00.000,1.02889,1.03013,1.02859,1.02974,4985851000
20250116 08:00:00.000,1.02976,1.02998,1.02878,1.02959,5741806000
20250116 09:00:00.000,1.02958,1.02988,1.02816,1.02860,6729283000
20250116 10:00:00.000,1.02860,1.02960,1.02827,1.02854,4602697000
20250116 11:00:00.000,1.02854,1.02918,1.02839,1.02901,8003309000
20250116 12:00:00.000,1.02901,1.02901,1.02639,1.02717,6382275000
20250116 13:00:00.000,1.02720,1.02850,1.02607,1.02814,11675501000
20250116 14:00:00.000,1.02813,1.02838,1.02678,1.02791,13280506000
20250116 15:00:00.000,1.02791,1.03056,1.02740,1.03008,16507136000
20250116 16:00:00.000,1.03009,1.03116,1.02860,1.03022,15314119000
20250116 17:00:00.000,1.03023,1.03150,1.02943,1.02965,7586360000
20250116 18:00:00.000,1.02965,1.03027,1.02934,1.03001,5138192000
20250116 19:00:00.000,1.02999,1.03077,1.02975,1.03017,4777964000
20250116 20:00:00.000,1.03016,1.03037,1.02970,1.03001,2665288000
20250116 21:00:00.000,1.03001,1.03035,1.02967,1.03010,1807827000
20250116 22:00:00.000,1.02962,1.03027,1.02962,1.03013,841000000
20250116 23:00:00.000,1.03016,1.03041,1.03000,1.03015,638600000
20250117 00:00:00.000,1.03014,1.03067,1.02981,1.03047,2329911000
20250117 01:00:00.000,1.03048,1.03094,1.03013,1.03050,2425951000
20250117 02:00:00.000,1.03053,1.03090,1.03029,1.03032,2189787000
20250117 03:00:00.000,1.03030,1.03049,1.02998,1.03005,1451764000
20250117 04:00:00.000,1.03006,1.03009,1.02918,1.02936,1411110000
20250117 05:00:00.000,1.02937,1.02950,1.02873,1.02931,2043707000
20250117 06:00:00.000,1.02932,1.02939,1.02850,1.02902,2391686000
20250117 07:00:00.000,1.02899,1.02909,1.02773,1.02844,6753170000
20250117 08:00:00.000,1.02845,1.02988,1.02845,1.02969,5448614000
20250117 09:00:00.000,1.02970,1.03039,1.02892,1.02964,7364883000
20250117 10:00:00.000,1.02969,1.03060,1.02964,1.03037,5603243000
20250117 11:00:00.000,1.03038,1.03099,1.02989,1.03045,5886130000
20250117 12:00:00.000,1.03043,1.03065,1.02903,1.02928,7331773000
20250117 13:00:00.000,1.02930,1.02994,1.02854,1.02900,9478626000
20250117 14:00:00.000,1.02901,1.03023,1.02651,1.02985,14790273000
20250117 15:00:00.000,1.02984,1.03306,1.02953,1.02989,14631908000
20250117 16:00:00.000,1.02988,1.03002,1.02816,1.02862,7752028000
20250117 17:00:00.000,1.02860,1.02910,1.02786,1.02807,7074190000
20250117 18:00:00.000,1.02807,1.02920,1.02790,1.02809,4248710000
20250117 19:00:00.000,1.02808,1.02841,1.02727,1.02762,3027788000
20250117 20:00:00.000,1.02762,1.02815,1.02736,1.02753,4340021000
20250117 21:00:00.000,1.02753,1.02753,1.02690,1.02698,1203210000
20250119 22:00:00.000,1.02760,1.02821,1.02726,1.02777,1184056000
20250119 23:00:00.000,1.02795,1.02806,1.02663,1.02805,1627777000
20250120 00:00:00.000,1.02806,1.02901,1.02781,1.02862,2651740000
20250120 01:00:00.000,1.02862,1.02928,1.02791,1.02906,3235966000
20250120 02:00:00.000,1.02908,1.02922,1.02868,1.02910,2443368000
20250120 03:00:00.000,1.02910,1.03063,1.02908,1.03060,3883722000
20250120 04:00:00.000,1.03061,1.03070,1.03016,1.03043,2025662000
20250120 05:00:00.000,1.03043,1.03063,1.03017,1.03024,1841534000
20250120 06:00:00.000,1.03025,1.03189,1.02994,1.03104,5225803000
20250120 07:00:00.000,1.03104,1.03184,1.03057,1.03167,4796349000
20250120 08:00:00.000,1.03167,1.03175,1.03067,1.03097,5468688000
20250120 09:00:00.000,1.03098,1.03168,1.03049,1.03061,7617776000
20250120 10:00:00.000,1.03062,1.03223,1.03062,1.03149,7242603000
20250120 11:00:00.000,1.03150,1.03264,1.03129,1.03258,5122264000
20250120 12:00:00.000,1.03259,1.03264,1.03149,1.03202,4914034000
20250120 13:00:00.000,1.03201,1.04000,1.03078,1.03980,16990424000
20250120 14:00:00.000,1.03978,1.04300,1.03794,1.04148,17020452000
20250120 15:00:00.000,1.04146,1.04301,1.03847,1.04004,13866436000
20250120 16:00:00.000,1.04004,1.04057,1.03905,1.03983,6317152000
20250120 17:00:00.000,1.03982,1.04023,1.03534,1.03855,9270574000
20250120 18:00:00.000,1.03856,1.03966,1.03832,1.03965,2829613000
20250120 19:00:00.000,1.03966,1.04232,1.03905,1.04207,5402755000
20250120 20:00:00.000,1.04204,1.04342,1.04119,1.04161,6294697000
20250120 21:00:00.000,1.04160,1.04192,1.04098,1.04160,3083995000
20250120 22:00:00.000,1.04095,1.04169,1.04095,1.04131,498800000
20250120 23:00:00.000,1.04137,1.04257,1.04109,1.04209,3854642000
20250121 00:00:00.000,1.04210,1.04344,1.03513,1.03622,10892512000
20250121 01:00:00.000,1.03617,1.03978,1.03556,1.03701,12115011000
20250121 02:00:00.000,1.03699,1.03902,1.03690,1.03875,6518452000
20250121 03:00:00.000,1.03875,1.04008,1.03852,1.03874,5923684000
20250121 04:00:00.000,1.03874,1.03989,1.03850,1.03897,3866759000
20250121 05:00:00.000,1.03897,1.03921,1.03774,1.03788,3474868000
20250121 06:00:00.000,1.03787,1.03814,1.03664,1.03689,5774866000
20250121 07:00:00.000,1.03686,1.03861,1.03650,1.03733,7271716000
20250121 08:00:00.000,1.03732,1.03732,1.03501,1.03607,8625190000
20250121 09:00:00.000,1.03606,1.03639,1.03417,1.03535,10043140000
20250121 10:00:00.000,1.03534,1.03594,1.03430,1.03528,10987517000
20250121 11:00:00.000,1.03527,1.03580,1.03429,1.03531,6563697000
20250121 12:00:00.000,1.03534,1.03582,1.03456,1.03541,8660709000
20250121 13:00:00.000,1.03540,1.03778,1.03527,1.03776,11445050000
20250121 14:00:00.000,1.03783,1.03985,1.03727,1.03868,10779736000
20250121 15:00:00.000,1.03869,1.04104,1.03786,1.04005,17493452000
20250121 16:00:00.000,1.04003,1.04227,1.03983,1.04224,9959078000
20250121 17:00:00.000,1.04224,1.04301,1.04211,1.04211,6194167000
20250121 18:00:00.000,1.04211,1.04353,1.04197,1.04289,5872859000
20250121 19:00:00.000,1.04288,1.04304,1.04159,1.04178,3663064000
20250121 20:00:00.000,1.04178,1.04215,1.04156,1.04199,3480900000
20250121 21:00:00.000,1.04194,1.04299,1.04188,1.04246,1962458000
20250121 22:00:00.000,1.04243,1.04332,1.04238,1.04269,1058864000
20250121 23:00:00.000,1.04274,1.04274,1.03919,1.04056,4714638000
20250122 00:00:00.000,1.04056,1.04244,1.04056,1.04230,3741109000
20250122 01:00:00.000,1.04230,1.04232,1.04075,1.04096,3555111000
20250122 02:00:00.000,1.04095,1.04163,1.04060,1.04136,3077058000
20250122 03:00:00.000,1.04136,1.04157,1.04100,1.04118,2146556000
20250122 04:00:00.000,1.04117,1.04212,1.04112,1.04171,1615266000
20250122 05:00:00.000,1.04171,1.04180,1.04083,1.04155,2566680000
20250122 06:00:00.000,1.04155,1.04185,1.03997,1.04038,3511859000
20250122 07:00:00.000,1.04039,1.04197,1.04032,1.04117,6378779000
20250122 08:00:00.000,1.04116,1.04239,1.04095,1.04229,13720717000
20250122 09:00:00.000,1.04230,1.04472,1.04199,1.04465,12278052000
20250122 10:00:00.000,1.04466,1.04572,1.04425,1.04499,7565229000
20250122 11:00:00.000,1.04498,1.04563,1.04403,1.04429,6116650000
20250122 12:00:00.000,1.04428,1.04428,1.04310,1.04380,6618146000
20250122 13:00:00.000,1.04380,1.04458,1.04221,1.04316,10382569000
20250122 14:00:00.000,1.04312,1.04320,1.04142,1.04246,9810760000
20250122 15:00:00.000,1.04245,1.04250,1.04145,1.04199,11248455000
20250122 16:00:00.000,1.04197,1.04227,1.04121,1.04194,6898449000
20250122 17:00:00.000,1.04194,1.04206,1.04119,1.04170,5404734000
20250122 18:00:00.000,1.04171,1.04212,1.04117,1.04160,3778146000
20250122 19:00:00.000,1.04160,1.04227,1.04154,1.04201,2896796000
20250122 20:00:00.000,1.04200,1.04229,1.04111,1.04120,2888953000
20250122 21:00:00.000,1.04121,1.04130,1.04079,1.04094,1834572000
20250122 22:00:00.000,1.04087,1.04108,1.04066,1.04080,372383000
20250122 23:00:00.000,1.04079,1.04093,1.04054,1.04077,979800000
20250123 00:00:00.000,1.04078,1.04117,1.04069,1.04102,2011538000
20250123 01:00:00.000,1.04103,1.04160,1.04018,1.04035,5859528000
20250123 02:00:00.000,1.04035,1.04061,1.03968,1.04036,2937996000
20250123 03:00:00.000,1.04035,1.04090,1.04029,1.04088,2193549000
20250123 04:00:00.000,1.04087,1.04127,1.04087,1.04107,3105318000
20250123 05:00:00.000,1.04108,1.04115,1.04041,1.04052,2340698000
20250123 06:00:00.000,1.04051,1.04120,1.04030,1.04033,2478991000
20250123 07:00:00.000,1.04032,1.04056,1.03899,1.04001,6885035000
20250123 08:00:00.000,1.04002,1.04023,1.03902,1.03940,6993442000
20250123 09:00:00.000,1.03940,1.04147,1.03933,1.04115,7001735000
20250123 10:00:00.000,1.04116,1.04203,1.04099,1.04112,5281459000
20250123 11:00:00.000,1.04111,1.04140,1.04011,1.04032,6440816000
20250123 12:00:00.000,1.04032,1.04060,1.03940,1.04035,6561559000
20250123 13:00:00.000,1.04038,1.04148,1.03973,1.04106,10434575000
20250123 14:00:00.000,1.04109,1.04178,1.04057,1.04087,8163975000
20250123 15:00:00.000,1.04092,1.04096,1.03869,1.03972,10511974000
20250123 16:00:00.000,1.03974,1.04292,1.03719,1.04195,19489126000
20250123 17:00:00.000,1.04194,1.04380,1.04138,1.04353,7567341000
20250123 18:00:00.000,1.04353,1.04369,1.04219,1.04238,4944535000
20250123 19:00:00.000,1.04238,1.04267,1.04198,1.04229,4766966000
20250123 20:00:00.000,1.04229,1.04291,1.04157,1.04175,5650229000
20250123 21:00:00.000,1.04176,1.04194,1.04128,1.04152,2152357000
20250123 22:00:00.000,1.04135,1.04176,1.04126,1.04170,1065407000
20250123 23:00:00.000,1.04161,1.04179,1.04144,1.04157,954649000
20250124 00:00:00.000,1.04156,1.04231,1.04132,1.04191,2654452000
20250124 01:00:00.000,1.04192,1.04202,1.04114,1.04157,2531141000
20250124 02:00:00.000,1.04158,1.04490,1.04158,1.04488,10610747000
20250124 03:00:00.000,1.04485,1.04539,1.04365,1.04461,9678446000
20250124 04:00:00.000,1.04460,1.04514,1.04432,1.04473,3770522000
20250124 05:00:00.000,1.04479,1.04538,1.04436,1.04514,2675776000
20250124 06:00:00.000,1.04514,1.04706,1.04493,1.04572,8092957000
20250124 07:00:00.000,1.04570,1.04649,1.04472,1.04610,11323630000
20250124 08:00:00.000,1.04610,1.04951,1.04578,1.04934,12753746000
20250124 09:00:00.000,1.04931,1.05150,1.04908,1.04943,12757285000
20250124 10:00:00.000,1.04943,1.04977,1.04860,1.04890,7920604000
20250124 11:00:00.000,1.04891,1.04931,1.04809,1.04860,5269254000
20250124 12:00:00.000,1.04857,1.04876,1.04733,1.04736,5561256000
20250124 13:00:00.000,1.04737,1.04798,1.04636,1.04685,6739021000
20250124 14:00:00.000,1.04684,1.04940,1.04671,1.04915,9910247000
20250124 15:00:00.000,1.04915,1.05205,1.04896,1.05162,15743589000
20250124 16:00:00.000,1.05160,1.05204,1.05054,1.05145,7800832000
20250124 17:00:00.000,1.05143,1.05214,1.05098,1.05110,5413279000
20250124 18:00:00.000,1.05110,1.05118,1.04939,1.04950,4332400000
20250124 19:00:00.000,1.04954,1.04987,1.04920,1.04953,2909139000
20250124 20:00:00.000,1.04950,1.04961,1.04881,1.04946,4884968000
20250124 21:00:00.000,1.04947,1.04973,1.04931,1.04958,1208434000
20250126 22:00:00.000,1.04794,1.04846,1.04788,1.04824,872500000
20250126 23:00:00.000,1.04824,1.04852,1.04650,1.04673,1739442000
20250127 00:00:00.000,1.04674,1.04762,1.04651,1.04727,2630966000
20250127 01:00:00.000,1.04725,1.04788,1.04611,1.04627,4065451000
20250127 02:00:00.000,1.04627,1.04665,1.04589,1.04659,2385261000
20250127 03:00:00.000,1.04660,1.04776,1.04632,1.04685,3300221000
20250127 04:00:00.000,1.04686,1.04688,1.04597,1.04632,2571513000
20250127 05:00:00.000,1.04631,1.04645,1.04558,1.04629,2942139000
20250127 06:00:00.000,1.04629,1.04652,1.04569,1.04590,4116054000
20250127 07:00:00.000,1.04592,1.04710,1.04538,1.04571,7465146000
20250127 08:00:00.000,1.04568,1.04886,1.04543,1.04877,10958729000
20250127 09:00:00.000,1.04876,1.04937,1.04751,1.04887,12473233000
20250127 10:00:00.000,1.04887,1.05090,1.04887,1.05053,16772619000
20250127 11:00:00.000,1.05053,1.05182,1.05044,1.05129,12615171000
20250127 12:00:00.000,1.05130,1.05280,1.05089,1.05212,10195695000
20250127 13:00:00.000,1.05211,1.05332,1.05097,1.05199,11812878000
20250127 14:00:00.000,1.05196,1.05244,1.05077,1.05092,11983462000
20250127 15:00:00.000,1.05091,1.05098,1.04939,1.04990,10036916000
20250127 16:00:00.000,1.04990,1.05075,1.04891,1.04907,10063507000
20250127 17:00:00.000,1.04908,1.04947,1.04847,1.04887,5990199000
20250127 18:00:00.000,1.04884,1.04942,1.04817,1.04848,5233114000
20250127 19:00:00.000,1.04849,1.04926,1.04791,1.04925,5159002000
20250127 20:00:00.000,1.04926,1.04943,1.04873,1.04880,4105575000
20250127 21:00:00.000,1.04879,1.04922,1.04858,1.04918,1692908000
20250127 22:00:00.000,1.04921,1.04935,1.04879,1.04885,753400000
20250127 23:00:00.000,1.04886,1.04891,1.04282,1.04371,6864082000
20250128 00:00:00.000,1.04372,1.04517,1.04322,1.04452,5521904000
20250128 01:00:00.000,1.04452,1.04565,1.04295,1.04377,4335232000
20250128 02:00:00.000,1.04375,1.04415,1.04245,1.04336,5183444000
20250128 03:00:00.000,1.04335,1.04393,1.04290,1.04290,2767679000
20250128 04:00:00.000,1.04292,1.04346,1.04255,1.04336,2176239000
20250128 05:00:00.000,1.04337,1.04390,1.04333,1.04364,2599080000
20250128 06:00:00.000,1.04365,1.04441,1.04336,1.04375,2720411000
20250128 07:00:00.000,1.04374,1.04430,1.04280,1.04341,6775462000
20250128 08:00:00.000,1.04343,1.04358,1.04192,1.04251,12358818000
20250128 09:00:00.000,1.04251,1.04443,1.04224,1.04351,8763109000
20250128 10:00:00.000,1.04350,1.04373,1.04248,1.04248,7305302000
20250128 11:00:00.000,1.04247,1.04326,1.04227,1.04231,4768068000
20250128 12:00:00.000,1.04231,1.04254,1.04137,1.04202,9083887000
20250128 13:00:00.000,1.04199,1.04313,1.04172,1.04247,8866868000
20250128 14:00:00.000,1.04245,1.04409,1.04241,1.04318,8841184000
20250128 15:00:00.000,1.04319,1.04396,1.04209,1.04240,10210376000
20250128 16:00:00.000,1.04241,1.04328,1.04224,1.04261,6339326000
20250128 17:00:00.000,1.04260,1.04346,1.04246,1.04279,3727309327
20250128 18:00:00.000,1.04282,1.04381,1.04233,1.04263,4146565000
20250128 19:00:00.000,1.04263,1.04366,1.04225,1.04348,3714133000
20250128 20:00:00.000,1.04349,1.04354,1.04294,1.04315,2731533000
20250128 21:00:00.000,1.04314,1.04340,1.04299,1.04302,1858065000
20250128 22:00:00.000,1.04279,1.04291,1.04263,1.04285,407000000
20250128 23:00:00.000,1.04291,1.04300,1.04263,1.04271,549092000
20250129 00:00:00.000,1.04271,1.04343,1.04268,1.04302,1635568000
20250129 01:00:00.000,1.04302,1.04340,1.04270,1.04271,1470175000
20250129 02:00:00.000,1.04271,1.04356,1.04257,1.04338,1765348000
20250129 03:00:00.000,1.04339,1.04390,1.04311,1.04373,1962074000
20250129 04:00:00.000,1.04373,1.04426,1.04373,1.04385,1765500000
20250129 05:00:00.000,1.04385,1.04408,1.04355,1.04403,2222407000
20250129 06:00:00.000,1.04406,1.04436,1.04365,1.04372,3382470000
20250129 07:00:00.000,1.04371,1.04377,1.04131,1.04160,5266809000
20250129 08:00:00.000,1.04165,1.04305,1.04165,1.04242,6862940000
20250129 09:00:00.000,1.04241,1.04246,1.04020,1.04037,8660972000
20250129 10:00:00.000,1.04037,1.04084,1.03947,1.04036,6804669000
20250129 11:00:00.000,1.04036,1.04081,1.03971,1.04014,5128383000
20250129 12:00:00.000,1.04014,1.04048,1.03935,1.04040,7199009000
20250129 13:00:00.000,1.04043,1.04057,1.03822,1.03877,9087539000
20250129 14:00:00.000,1.03877,1.04015,1.03863,1.04012,8353350000
20250129 15:00:00.000,1.04012,1.04270,1.03946,1.04194,12737241000
20250129 16:00:00.000,1.04193,1.04240,1.04113,1.04156,9573513000
20250129 17:00:00.000,1.04155,1.04284,1.04152,1.04212,7621856000
20250129 18:00:00.000,1.04214,1.04245,1.04152,1.04198,4364902000
20250129 19:00:00.000,1.04183,1.04288,1.03881,1.04160,15706230000
20250129 20:00:00.000,1.04159,1.04256,1.04048,1.04104,8639027000
20250129 21:00:00.000,1.04103,1.04216,1.04089,1.04208,1913385000
20250129 22:00:00.000,1.04182,1.04215,1.04168,1.04214,817100000
20250129 23:00:00.000,1.04214,1.04274,1.04182,1.04245,2078185000
20250130 00:00:00.000,1.04245,1.04289,1.04238,1.04259,1856073000
20250130 01:00:00.000,1.04258,1.04260,1.04188,1.04200,2187680000
20250130 02:00:00.000,1.04200,1.04268,1.04198,1.04230,2639885000
20250130 03:00:00.000,1.04229,1.04264,1.04222,1.04252,2075583000
20250130 04:00:00.000,1.04251,1.04276,1.04176,1.04190,1855391000
20250130 05:00:00.000,1.04189,1.04219,1.04175,1.04218,1793350000
20250130 06:00:00.000,1.04219,1.04226,1.04107,1.04138,2608249000
20250130 07:00:00.000,1.04136,1.04238,1.04094,1.04237,4484984000
20250130 08:00:00.000,1.04238,1.04289,1.04160,1.04216,6585359000
20250130 09:00:00.000,1.04216,1.04225,1.04020,1.04076,7422852000
20250130 10:00:00.000,1.04074,1.04121,1.03958,1.04006,7740093000
20250130 11:00:00.000,1.04005,1.04005,1.03912,1.03917,6466381000
20250130 12:00:00.000,1.03918,1.04058,1.03902,1.04033,6116113000
20250130 13:00:00.000,1.04035,1.04597,1.04013,1.04560,12391638000
20250130 14:00:00.000,1.04554,1.04675,1.04192,1.04281,14334445000
20250130 15:00:00.000,1.04285,1.04420,1.04268,1.04312,10815151000
20250130 16:00:00.000,1.04313,1.04346,1.04167,1.04196,9103699000
20250130 17:00:00.000,1.04196,1.04234,1.04093,1.04169,6534719000
20250130 18:00:00.000,1.04171,1.04255,1.04156,1.04249,2871911000
20250130 19:00:00.000,1.04250,1.04300,1.04229,1.04279,2137682000
20250130 20:00:00.000,1.04279,1.04322,1.03860,1.04073,8484992000
20250130 21:00:00.000,1.04073,1.04140,1.03867,1.03918,6479537000
20250130 22:00:00.000,1.03909,1.03948,1.03857,1.03877,806700000
20250130 23:00:00.000,1.03877,1.03981,1.03848,1.03968,2496255000
20250131 00:00:00.000,1.03969,1.04023,1.03850,1.03867,2815346000
20250131 01:00:00.000,1.03864,1.03924,1.03772,1.03884,3898227000
20250131 02:00:00.000,1.03886,1.03950,1.03867,1.03896,3170834000
20250131 03:00:00.000,1.03896,1.03913,1.03836,1.03849,2362351000
20250131 04:00:00.000,1.03850,1.03897,1.03828,1.03874,2762364000
20250131 05:00:00.000,1.03872,1.03906,1.03846,1.03888,2722167000
20250131 06:00:00.000,1.03887,1.03954,1.03874,1.03945,2662212000
20250131 07:00:00.000,1.03944,1.04127,1.03912,1.04039,6258769000
20250131 08:00:00.000,1.04037,1.04066,1.03807,1.03843,7027430000
20250131 09:00:00.000,1.03828,1.03850,1.03652,1.03834,11455138000
20250131 10:00:00.000,1.03834,1.03840,1.03736,1.03763,7029970000
20250131 11:00:00.000,1.03764,1.03800,1.03720,1.03758,5880211000
20250131 12:00:00.000,1.03759,1.03856,1.03745,1.03825,5400924000
20250131 13:00:00.000,1.03824,1.03952,1.03766,1.03821,10098915000
20250131 14:00:00.000,1.03822,1.03825,1.03664,1.03687,9168430000
20250131 15:00:00.000,1.03688,1.04005,1.03602,1.03963,11315472000
20250131 16:00:00.000,1.03964,1.04075,1.03860,1.03998,10550418000
20250131 17:00:00.000,1.03997,1.04338,1.03896,1.04199,15643533000
20250131 18:00:00.000,1.04199,1.04217,1.03617,1.03697,13928506000
20250131 19:00:00.000,1.03694,1.03791,1.03643,1.03762,8468705000
20250131 20:00:00.000,1.03763,1.03819,1.03628,1.03735,7746065000
20250131 21:00:00.000,1.03736,1.03869,1.03499,1.03586,6676377000
20250202 22:00:00.000,1.02416,1.02571,1.02355,1.02499,1212647000
20250202 23:00:00.000,1.02511,1.02700,1.02349,1.02470,8779433000
20250203 00:00:00.000,1.02466,1.02673,1.02104,1.02317,9530422000
20250203 01:00:00.000,1.02318,1.02522,1.02218,1.02376,7763729000
20250203 02:00:00.000,1.02377,1.02378,1.02208,1.02233,5468542000
20250203 03:00:00.000,1.02236,1.02247,1.02121,1.02215,4124497000
20250203 04:00:00.000,1.02212,1.02398,1.02204,1.02265,6720214000
20250203 05:00:00.000,1.02266,1.02432,1.02256,1.02403,5236419000
20250203 06:00:00.000,1.02403,1.02515,1.02394,1.02430,5938097000
20250203 07:00:00.000,1.02428,1.02494,1.02220,1.02248,9504364000
20250203 08:00:00.000,1.02249,1.02512,1.02127,1.02436,9946392000
20250203 09:00:00.000,1.02434,1.02543,1.02256,1.02303,7844896000
20250203 10:00:00.000,1.02304,1.02444,1.02299,1.02436,9200489000
20250203 11:00:00.000,1.02430,1.02558,1.02362,1.02522,8415828000
20250203 12:00:00.000,1.02521,1.02781,1.02513,1.02575,9140609000
20250203 13:00:00.000,1.02578,1.02872,1.02578,1.02639,9151194000
20250203 14:00:00.000,1.02638,1.02659,1.02471,1.02506,13349331000
20250203 15:00:00.000,1.02500,1.03356,1.02436,1.03161,23539632000
20250203 16:00:00.000,1.03163,1.03216,1.02726,1.02759,17115243000
20250203 17:00:00.000,1.02761,1.03025,1.02713,1.02796,13389231000
20250203 18:00:00.000,1.02795,1.02876,1.02699,1.02785,7682012000
20250203 19:00:00.000,1.02783,1.02969,1.02783,1.02846,6278347000
20250203 20:00:00.000,1.02845,1.02992,1.02827,1.02954,4487005000
20250203 21:00:00.000,1.02953,1.03500,1.02928,1.03437,10003021000
20250203 22:00:00.000,1.03339,1.03472,1.03328,1.03424,2202085000
20250203 23:00:00.000,1.03426,1.03506,1.03263,1.03280,3658238000
20250204 00:00:00.000,1.03280,1.03309,1.03161,1.03178,2998376000
20250204 01:00:00.000,1.03176,1.03226,1.03086,1.03219,4440957000
20250204 02:00:00.000,1.03217,1.03239,1.03164,1.03219,3589590000
